pair_id,team_a_code,team_a_name,team_b_code,team_b_name,pool_key,meetings_count,first_meeting_date,latest_meeting_date,first_winner_code,latest_winner_code,first_point_margin_team_a,latest_point_margin_team_a,margin_shift_team_a,winner_changed
B17CSJVB1NE__B17RRJVB1NE,B17CSJVB1NE,MEVBC/CT STARS 17 1,B17RRJVB1NE,Boston United Boys 17 National 1,B17,1,2026-03-14,2026-03-14,B17RRJVB1NE,B17RRJVB1NE,-15.0,-15.0,0.0,False
B17CSJVB1NE__B17SJJVB3NE,B17CSJVB1NE,MEVBC/CT STARS 17 1,B17SJJVB3NE,SMASH Boys 17's Shock,B17,1,2026-01-31,2026-01-31,B17SJJVB3NE,B17SJJVB3NE,-0.0,-0.0,0.0,False
B17CSJVB1NE__B17SJVBC1NE,B17CSJVB1NE,MEVBC/CT STARS 17 1,B17SJVBC1NE,South County Juniors Boys 17 1,B17,1,2026-03-14,2026-03-14,B17SJVBC1NE,B17SJVBC1NE,-13.0,-13.0,0.0,False
B17CSJVB1NE__B17TTVBC2NE,B17CSJVB1NE,MEVBC/CT STARS 17 1,B17TTVBC2NE,SLAM 17 2 Boys,B17,1,2026-02-01,2026-02-01,B17TTVBC2NE,B17TTVBC2NE,4.0,4.0,0.0,False
B17DIGSV1GE__B17NYCIV1GE,B17DIGSV1GE,Digs Boys 17 Red,B17NYCIV1GE,NYC Impact 17U National,B17,1,2026-02-06,2026-02-06,B17NYCIV1GE,B17NYCIV1GE,-18.0,-18.0,0.0,False
B17DIGSV1GE__B17NYCVA1GE,B17DIGSV1GE,Digs Boys 17 Red,B17NYCVA1GE,NYC VBA 17 Downtown,B17,1,2026-02-08,2026-02-08,B17DIGSV1GE,B17DIGSV1GE,7.0,7.0,0.0,False
B17DIGSV1GE__B17RAPTO1GE,B17DIGSV1GE,Digs Boys 17 Red,B17RAPTO1GE,NYC Raptors 17 Black,B17,1,2026-02-07,2026-02-07,B17DIGSV1GE,B17DIGSV1GE,10.0,10.0,0.0,False
B17DIGSV1GE__B17RRJVB1NE,B17DIGSV1GE,Digs Boys 17 Red,B17RRJVB1NE,Boston United Boys 17 National 1,B17,1,2026-02-07,2026-02-07,B17RRJVB1NE,B17RRJVB1NE,-9.0,-9.0,0.0,False
B17DIGSV1GE__B17SJVBC1NE,B17DIGSV1GE,Digs Boys 17 Red,B17SJVBC1NE,South County Juniors Boys 17 1,B17,1,2026-02-06,2026-02-06,B17SJVBC1NE,B17SJVBC1NE,-18.0,-18.0,0.0,False
B17HKJVB1NE__B17LHVBC1NE,B17HKJVB1NE,Husky 17.1,B17LHVBC1NE,LHV Boys 17-1 Ubuntu,B17,1,2026-02-01,2026-02-01,B17HKJVB1NE,B17HKJVB1NE,17.0,17.0,0.0,False
B17HKJVB1NE__B17NESVC1NE,B17HKJVB1NE,Husky 17.1,B17NESVC1NE,NE Storm 17 Tsunami,B17,1,2026-03-15,2026-03-15,B17HKJVB1NE,B17HKJVB1NE,11.0,11.0,0.0,False
B17HKJVB1NE__B17NESVC2NE,B17HKJVB1NE,Husky 17.1,B17NESVC2NE,NE Storm 17 Landslide,B17,1,2026-03-14,2026-03-14,B17HKJVB1NE,B17HKJVB1NE,19.0,19.0,0.0,False
B17HKJVB1NE__B17NEVBC1NE,B17HKJVB1NE,Husky 17.1,B17NEVBC1NE,NEVBC Boys 17.1,B17,1,2026-02-01,2026-02-01,B17NEVBC1NE,B17NEVBC1NE,-5.0,-5.0,0.0,False
B17HKJVB1NE__B17NEVBC2NE,B17HKJVB1NE,Husky 17.1,B17NEVBC2NE,NEVBC Boys 17.2,B17,1,2026-03-14,2026-03-14,B17HKJVB1NE,B17HKJVB1NE,1.0,1.0,0.0,False
B17HKJVB1NE__B17RRJVB1NE,B17HKJVB1NE,Husky 17.1,B17RRJVB1NE,Boston United Boys 17 National 1,B17,1,2026-03-15,2026-03-15,B17HKJVB1NE,B17HKJVB1NE,13.0,13.0,0.0,False
B17HKJVB1NE__B17SJJVB3NE,B17HKJVB1NE,Husky 17.1,B17SJJVB3NE,SMASH Boys 17's Shock,B17,1,2026-01-31,2026-01-31,B17SJJVB3NE,B17SJJVB3NE,2.0,2.0,0.0,False
B17HKJVB2NE__B17HKJVB3NE,B17HKJVB2NE,Husky 17.2,B17HKJVB3NE,Husky 17.3,B17,1,2026-01-31,2026-01-31,B17HKJVB2NE,B17HKJVB2NE,12.0,12.0,0.0,False
B17HKJVB2NE__B17NESVC2NE,B17HKJVB2NE,Husky 17.2,B17NESVC2NE,NE Storm 17 Landslide,B17,1,2026-02-01,2026-02-01,B17HKJVB2NE,B17HKJVB2NE,22.0,22.0,0.0,False
B17HKJVB2NE__B17NEVBC2NE,B17HKJVB2NE,Husky 17.2,B17NEVBC2NE,NEVBC Boys 17.2,B17,1,2026-02-01,2026-02-01,B17NEVBC2NE,B17NEVBC2NE,-10.0,-10.0,0.0,False
B17HKJVB2NE__B17PVJVB2NE,B17HKJVB2NE,Husky 17.2,B17PVJVB2NE,PV Boys 17 2,B17,1,2026-01-31,2026-01-31,B17PVJVB2NE,B17PVJVB2NE,-8.0,-8.0,0.0,False
B17HKJVB2NE__B17RRJVB3NE,B17HKJVB2NE,Husky 17.2,B17RRJVB3NE,Boston United Boys 17 Select 1,B17,1,2026-01-31,2026-01-31,B17HKJVB2NE,B17HKJVB2NE,15.0,15.0,0.0,False
B17HKJVB2NE__B18315VB1XL,B17HKJVB2NE,Husky 17.2,B18315VB1XL,315VB 18 USA,MIXED,1,2026-03-15,2026-03-15,B18315VB1XL,B18315VB1XL,-14.0,-14.0,0.0,False
B17HKJVB2NE__B18CAPIT1XL,B17HKJVB2NE,Husky 17.2,B18CAPIT1XL,CSVC 18 HAYSTACK,MIXED,1,2026-03-14,2026-03-14,B18CAPIT1XL,B18CAPIT1XL,-8.0,-8.0,0.0,False
B17HKJVB2NE__B18NEVBC3NE,B17HKJVB2NE,Husky 17.2,B18NEVBC3NE,NEVBC Boys 18 Blue,MIXED,1,2026-03-14,2026-03-14,B17HKJVB2NE,B17HKJVB2NE,13.0,13.0,0.0,False
B17HKJVB2NE__B18PVJVB4NE,B17HKJVB2NE,Husky 17.2,B18PVJVB4NE,PV Boys 18 4,MIXED,1,2026-03-15,2026-03-15,B17HKJVB2NE,B17HKJVB2NE,4.0,4.0,0.0,False
B17HKJVB2NE__B18TTVBC1NE,B17HKJVB2NE,Husky 17.2,B18TTVBC1NE,SLAM 18 1 Boys,MIXED,1,2026-03-14,2026-03-14,B17HKJVB2NE,B17HKJVB2NE,13.0,13.0,0.0,False
B17HKJVB3NE__B17NEVBC2NE,B17HKJVB3NE,Husky 17.3,B17NEVBC2NE,NEVBC Boys 17.2,B17,1,2026-02-01,2026-02-01,B17HKJVB3NE,B17HKJVB3NE,-6.0,-6.0,0.0,False
B17HKJVB3NE__B17PVJVB3NE,B17HKJVB3NE,Husky 17.3,B17PVJVB3NE,PV Boys 17 3,B17,1,2026-01-31,2026-01-31,B17HKJVB3NE,B17HKJVB3NE,14.0,14.0,0.0,False
B17HKJVB3NE__B18315VB1XL,B17HKJVB3NE,Husky 17.3,B18315VB1XL,315VB 18 USA,MIXED,1,2026-03-15,2026-03-15,B18315VB1XL,B18315VB1XL,-19.0,-19.0,0.0,False
B17HKJVB3NE__B18BVJVB2NE,B17HKJVB3NE,Husky 17.3,B18BVJVB2NE,Blast 18 Blaze,MIXED,1,2026-03-14,2026-03-14,B17HKJVB3NE,B17HKJVB3NE,15.0,15.0,0.0,False
B17HKJVB3NE__B18MVNER2NE,B17HKJVB3NE,Husky 17.3,B18MVNER2NE,Meraki VB 18 2,MIXED,1,2026-03-14,2026-03-14,B18MVNER2NE,B18MVNER2NE,4.0,4.0,0.0,False
B17HKJVB3NE__B18NESVC2NE,B17HKJVB3NE,Husky 17.3,B18NESVC2NE,NE Storm 18 Squall,MIXED,1,2026-03-14,2026-03-14,B17HKJVB3NE,B17HKJVB3NE,1.0,1.0,0.0,False
B17HKJVB3NE__B18PVJVB4NE,B17HKJVB3NE,Husky 17.3,B18PVJVB4NE,PV Boys 18 4,MIXED,1,2026-03-15,2026-03-15,B18PVJVB4NE,B18PVJVB4NE,-13.0,-13.0,0.0,False
B17HKJVB4NE__B17MMVBC1NE,B17HKJVB4NE,Husky 17.4,B17MMVBC1NE,Mayhem 17 1,B17,1,2026-01-31,2026-01-31,B17HKJVB4NE,B17HKJVB4NE,9.0,9.0,0.0,False
B17HKJVB4NE__B17NESVC3NE,B17HKJVB4NE,Husky 17.4,B17NESVC3NE,NE Storm 17 Wildfire,B17,1,2026-03-14,2026-03-14,B17NESVC3NE,B17NESVC3NE,-16.0,-16.0,0.0,False
B17HKJVB4NE__B17NYCVA1GE,B17HKJVB4NE,Husky 17.4,B17NYCVA1GE,NYC VBA 17 Downtown,B17,1,2026-02-01,2026-02-01,B17NYCVA1GE,B17NYCVA1GE,-18.0,-18.0,0.0,False
B17HKJVB4NE__B17RRJVB2NE,B17HKJVB4NE,Husky 17.4,B17RRJVB2NE,Boston United Boys 17 Northeast,B17,1,2026-03-14,2026-03-14,B17RRJVB2NE,B17RRJVB2NE,-18.0,-18.0,0.0,False
B17LCVBC1GE__B17MVPVA1NE,B17LCVBC1GE,Legacy Boys 17 National,B17MVPVA1NE,MVP BOS 17 Black,B17,1,2026-02-07,2026-02-07,B17MVPVA1NE,B17MVPVA1NE,0.0,0.0,0.0,False
B17LCVBC1GE__B17NYCIV1GE,B17LCVBC1GE,Legacy Boys 17 National,B17NYCIV1GE,NYC Impact 17U National,B17,1,2026-02-06,2026-02-06,B17NYCIV1GE,B17NYCIV1GE,-3.0,-3.0,0.0,False
B17LCVBC1GE__B17NYCVA1GE,B17LCVBC1GE,Legacy Boys 17 National,B17NYCVA1GE,NYC VBA 17 Downtown,B17,1,2026-02-07,2026-02-07,B17LCVBC1GE,B17LCVBC1GE,13.0,13.0,0.0,False
B17LCVBC1GE__B17RAPTO1GE,B17LCVBC1GE,Legacy Boys 17 National,B17RAPTO1GE,NYC Raptors 17 Black,B17,1,2026-02-08,2026-02-08,B17LCVBC1GE,B17LCVBC1GE,16.0,16.0,0.0,False
B17LCVBC1GE__B17SJVBC1NE,B17LCVBC1GE,Legacy Boys 17 National,B17SJVBC1NE,South County Juniors Boys 17 1,B17,1,2026-02-06,2026-02-06,B17LCVBC1GE,B17LCVBC1GE,0.0,0.0,0.0,False
B17LCVBC2GE__B17MVPVA2NE,B17LCVBC2GE,Legacy Boys 17 Premier,B17MVPVA2NE,MVP BOS 17 Blue,B17,1,2026-02-06,2026-02-06,B17LCVBC2GE,B17LCVBC2GE,3.0,3.0,0.0,False
B17LCVBC2GE__B17RIVAL1GE,B17LCVBC2GE,Legacy Boys 17 Premier,B17RIVAL1GE,Rival 17’s,B17,1,2026-02-06,2026-02-06,B17LCVBC2GE,B17LCVBC2GE,1.0,1.0,0.0,False
B17LCVBC2GE__B17ROYAL1NO,B17LCVBC2GE,Legacy Boys 17 Premier,B17ROYAL1NO,Infinity Royals 17N,B17,1,2026-02-08,2026-02-08,B17ROYAL1NO,B17ROYAL1NO,-7.0,-7.0,0.0,False
B17LCVBC2GE__B17SPTMC6GE,B17LCVBC2GE,Legacy Boys 17 Premier,B17SPTMC6GE,Sportime 17 Lynbrook 2,B17,1,2026-02-07,2026-02-07,B17LCVBC2GE,B17LCVBC2GE,9.0,9.0,0.0,False
B17LCVBC2GE__B17XTREM1GE,B17LCVBC2GE,Legacy Boys 17 Premier,B17XTREM1GE,Xtreme 17 National Braulio,B17,1,2026-02-06,2026-02-06,B17XTREM1GE,B17XTREM1GE,-4.0,-4.0,0.0,False
B17LHVBC1NE__B17MVNER2NE,B17LHVBC1NE,LHV Boys 17-1 Ubuntu,B17MVNER2NE,Meraki VB 17 2,B17,1,2025-11-23,2025-11-23,B17LHVBC1NE,B17LHVBC1NE,27.0,27.0,0.0,False
B17LHVBC1NE__B17MVPVA1NE,B17LHVBC1NE,LHV Boys 17-1 Ubuntu,B17MVPVA1NE,MVP BOS 17 Black,B17,1,2026-01-31,2026-01-31,B17LHVBC1NE,B17LHVBC1NE,9.0,9.0,0.0,False
B17LHVBC1NE__B17NESVC2NE,B17LHVBC1NE,LHV Boys 17-1 Ubuntu,B17NESVC2NE,NE Storm 17 Landslide,B17,1,2025-11-22,2025-11-22,B17LHVBC1NE,B17LHVBC1NE,12.0,12.0,0.0,False
B17LHVBC1NE__B17RRJVB2NE,B17LHVBC1NE,LHV Boys 17-1 Ubuntu,B17RRJVB2NE,Boston United Boys 17 Northeast,B17,1,2025-11-22,2025-11-22,B17LHVBC1NE,B17LHVBC1NE,16.0,16.0,0.0,False
B17LHVBC1NE__B17RRJVB3NE,B17LHVBC1NE,LHV Boys 17-1 Ubuntu,B17RRJVB3NE,Boston United Boys 17 Select 1,B17,1,2025-11-23,2025-11-23,B17LHVBC1NE,B17LHVBC1NE,26.0,26.0,0.0,False
B17LHVBC2NE__B17MVNER1NE,B17LHVBC2NE,LHV Boys 17-2 Boom,B17MVNER1NE,Meraki VB 17 1,B17,1,2026-01-18,2026-01-18,B17MVNER1NE,B17MVNER1NE,-19.0,-19.0,0.0,False
B17LHVBC2NE__B17MVPVA2NE,B17LHVBC2NE,LHV Boys 17-2 Boom,B17MVPVA2NE,MVP BOS 17 Blue,B17,1,2025-11-22,2025-11-22,B17LHVBC2NE,B17LHVBC2NE,-2.0,-2.0,0.0,False
B17LHVBC2NE__B17NEVBC2NE,B17LHVBC2NE,LHV Boys 17-2 Boom,B17NEVBC2NE,NEVBC Boys 17.2,B17,1,2026-01-31,2026-01-31,B17NEVBC2NE,B17NEVBC2NE,-30.0,-30.0,0.0,False
B17LHVBC2NE__B17RRJVB2NE,B17LHVBC2NE,LHV Boys 17-2 Boom,B17RRJVB2NE,Boston United Boys 17 Northeast,B17,1,2026-01-18,2026-01-18,B17RRJVB2NE,B17RRJVB2NE,-8.0,-8.0,0.0,False
B17LIFRY1GE__B17NESVC1NE,B17LIFRY1GE,LI Fury 17 1,B17NESVC1NE,NE Storm 17 Tsunami,B17,1,2026-02-07,2026-02-07,B17LIFRY1GE,B17LIFRY1GE,17.0,17.0,0.0,False
B17LIFRY1GE__B17ROYAL1NO,B17LIFRY1GE,LI Fury 17 1,B17ROYAL1NO,Infinity Royals 17N,B17,1,2026-02-06,2026-02-06,B17ROYAL1NO,B17ROYAL1NO,-4.0,-4.0,0.0,False
B17LIFRY1GE__B17RRJVB2NE,B17LIFRY1GE,LI Fury 17 1,B17RRJVB2NE,Boston United Boys 17 Northeast,B17,1,2026-02-06,2026-02-06,B17LIFRY1GE,B17LIFRY1GE,19.0,19.0,0.0,False
B17LIFRY1GE__B17SPTMC3GE,B17LIFRY1GE,LI Fury 17 1,B17SPTMC3GE,Sportime 17 3,B17,1,2026-02-07,2026-02-07,B17SPTMC3GE,B17SPTMC3GE,-4.0,-4.0,0.0,False
B17LIFRY1GE__B17SPTMC4GE,B17LIFRY1GE,LI Fury 17 1,B17SPTMC4GE,Sportime 17 4,B17,1,2026-02-06,2026-02-06,B17LIFRY1GE,B17LIFRY1GE,14.0,14.0,0.0,False
B17MMVBC1NE__B17MVPVA2NE,B17MMVBC1NE,Mayhem 17 1,B17MVPVA2NE,MVP BOS 17 Blue,B17,1,2026-01-31,2026-01-31,B17MVPVA2NE,B17MVPVA2NE,-14.0,-14.0,0.0,False
B17MMVBC1NE__B17PVJVB3NE,B17MMVBC1NE,Mayhem 17 1,B17PVJVB3NE,PV Boys 17 3,B17,1,2026-02-01,2026-02-01,B17MMVBC1NE,B17MMVBC1NE,15.0,15.0,0.0,False
B17MVNER1NE__B17NESVC1NE,B17MVNER1NE,Meraki VB 17 1,B17NESVC1NE,NE Storm 17 Tsunami,B17,1,2025-11-23,2025-11-23,B17NESVC1NE,B17NESVC1NE,-12.0,-12.0,0.0,False
B17MVNER1NE__B17NEVBC2NE,B17MVNER1NE,Meraki VB 17 1,B17NEVBC2NE,NEVBC Boys 17.2,B17,1,2026-03-15,2026-03-15,B17NEVBC2NE,B17NEVBC2NE,-18.0,-18.0,0.0,False
B17MVNER1NE__B17PVJVB1NE,B17MVNER1NE,Meraki VB 17 1,B17PVJVB1NE,PV Boys 17 1,B17,1,2026-01-17,2026-01-17,B17PVJVB1NE,B17PVJVB1NE,4.0,4.0,0.0,False
B17MVNER1NE__B17RRJVB2NE,B17MVNER1NE,Meraki VB 17 1,B17RRJVB2NE,Boston United Boys 17 Northeast,B17,1,2026-01-18,2026-01-18,B17MVNER1NE,B17MVNER1NE,20.0,20.0,0.0,False
B17MVNER1NE__B17RRJVB3NE,B17MVNER1NE,Meraki VB 17 1,B17RRJVB3NE,Boston United Boys 17 Select 1,B17,1,2026-01-18,2026-01-18,B17MVNER1NE,B17MVNER1NE,4.0,4.0,0.0,False
B17MVNER1NE__B17SJVBC1NE,B17MVNER1NE,Meraki VB 17 1,B17SJVBC1NE,South County Juniors Boys 17 1,B17,1,2026-03-14,2026-03-14,B17SJVBC1NE,B17SJVBC1NE,-3.0,-3.0,0.0,False
B17MVNER2NE__B17NESVC3NE,B17MVNER2NE,Meraki VB 17 2,B17NESVC3NE,NE Storm 17 Wildfire,B17,1,2025-11-22,2025-11-22,B17MVNER2NE,B17MVNER2NE,8.0,8.0,0.0,False
B17MVNER2NE__B17PVJVB2NE,B17MVNER2NE,Meraki VB 17 2,B17PVJVB2NE,PV Boys 17 2,B17,1,2026-03-14,2026-03-14,B17PVJVB2NE,B17PVJVB2NE,-14.0,-14.0,0.0,False
B17MVNER2NE__B17PVJVB3NE,B17MVNER2NE,Meraki VB 17 2,B17PVJVB3NE,PV Boys 17 3,B17,1,2026-02-01,2026-02-01,B17PVJVB3NE,B17PVJVB3NE,-8.0,-8.0,0.0,False
B17MVPVA1NE__B17SJJVB1NE,B17MVPVA1NE,MVP BOS 17 Black,B17SJJVB1NE,SMASH Boys 17-1,B17,1,2026-01-31,2026-01-31,B17SJJVB1NE,B17SJJVB1NE,-13.0,-13.0,0.0,False
B17MVPVA1NE__B17SJVBC1NE,B17MVPVA1NE,MVP BOS 17 Black,B17SJVBC1NE,South County Juniors Boys 17 1,B17,1,2025-11-23,2025-11-23,B17SJVBC1NE,B17SJVBC1NE,-9.0,-9.0,0.0,False
B17MVPVA1NE__B17TTVBC1NE,B17MVPVA1NE,MVP BOS 17 Black,B17TTVBC1NE,SLAM 17 1 Boys,B17,1,2026-02-01,2026-02-01,B17MVPVA1NE,B17MVPVA1NE,2.0,2.0,0.0,False
B17MVPVA2NE__B17NESVC2NE,B17MVPVA2NE,MVP BOS 17 Blue,B17NESVC2NE,NE Storm 17 Landslide,B17,1,2025-11-23,2025-11-23,B17NESVC2NE,B17NESVC2NE,0.0,0.0,0.0,False
B17MVPVA2NE__B17PVJVB2NE,B17MVPVA2NE,MVP BOS 17 Blue,B17PVJVB2NE,PV Boys 17 2,B17,1,2026-02-01,2026-02-01,B17PVJVB2NE,B17PVJVB2NE,-8.0,-8.0,0.0,False
B17MVPVA2NE__B17RIVAL1GE,B17MVPVA2NE,MVP BOS 17 Blue,B17RIVAL1GE,Rival 17’s,B17,1,2026-02-07,2026-02-07,B17MVPVA2NE,B17MVPVA2NE,13.0,13.0,0.0,False
B17MVPVA2NE__B17SPTMC4GE,B17MVPVA2NE,MVP BOS 17 Blue,B17SPTMC4GE,Sportime 17 4,B17,1,2026-02-08,2026-02-08,B17MVPVA2NE,B17MVPVA2NE,12.0,12.0,0.0,False
B17NESVC1NE__B17PVJVB1NE,B17NESVC1NE,NE Storm 17 Tsunami,B17PVJVB1NE,PV Boys 17 1,B17,1,2026-01-18,2026-01-18,B17PVJVB1NE,B17PVJVB1NE,-4.0,-4.0,0.0,False
B17NESVC1NE__B17PVJVB3NE,B17NESVC1NE,NE Storm 17 Tsunami,B17PVJVB3NE,PV Boys 17 3,B17,1,2026-01-17,2026-01-17,B17NESVC1NE,B17NESVC1NE,15.0,15.0,0.0,False
B17NESVC1NE__B17RIVAL1GE,B17NESVC1NE,NE Storm 17 Tsunami,B17RIVAL1GE,Rival 17’s,B17,1,2026-02-08,2026-02-08,B17NESVC1NE,B17NESVC1NE,14.0,14.0,0.0,False
B17NESVC1NE__B17ROYAL1NO,B17NESVC1NE,NE Storm 17 Tsunami,B17ROYAL1NO,Infinity Royals 17N,B17,1,2026-02-07,2026-02-07,B17NESVC1NE,B17NESVC1NE,11.0,11.0,0.0,False
B17NESVC1NE__B17RRJVB2NE,B17NESVC1NE,NE Storm 17 Tsunami,B17RRJVB2NE,Boston United Boys 17 Northeast,B17,1,2026-02-06,2026-02-06,B17NESVC1NE,B17NESVC1NE,9.0,9.0,0.0,False
B17NESVC1NE__B17RRJVB3NE,B17NESVC1NE,NE Storm 17 Tsunami,B17RRJVB3NE,Boston United Boys 17 Select 1,B17,1,2026-01-17,2026-01-17,B17NESVC1NE,B17NESVC1NE,20.0,20.0,0.0,False
B17NESVC1NE__B17SPTMC4GE,B17NESVC1NE,NE Storm 17 Tsunami,B17SPTMC4GE,Sportime 17 4,B17,1,2026-02-06,2026-02-06,B17NESVC1NE,B17NESVC1NE,16.0,16.0,0.0,False
B17NESVC1NE__B17SYRVB1XL,B17NESVC1NE,NE Storm 17 Tsunami,B17SYRVB1XL,SVC 17 1 Boys,B17,1,2026-01-19,2026-01-19,B17SYRVB1XL,B17SYRVB1XL,-21.0,-21.0,0.0,False
B17NESVC2NE__B17NYCVA1GE,B17NESVC2NE,NE Storm 17 Landslide,B17NYCVA1GE,NYC VBA 17 Downtown,B17,1,2026-01-31,2026-01-31,B17NESVC2NE,B17NESVC2NE,-6.0,-6.0,0.0,False
B17NESVC2NE__B17PVJVB3NE,B17NESVC2NE,NE Storm 17 Landslide,B17PVJVB3NE,PV Boys 17 3,B17,1,2026-01-18,2026-01-18,B17NESVC2NE,B17NESVC2NE,14.0,14.0,0.0,False
B17NESVC2NE__B17SYRVB1XL,B17NESVC2NE,NE Storm 17 Landslide,B17SYRVB1XL,SVC 17 1 Boys,B17,1,2026-01-17,2026-01-17,B17SYRVB1XL,B17SYRVB1XL,-28.0,-28.0,0.0,False
B17NESVC2NE__B17TTVBC2NE,B17NESVC2NE,NE Storm 17 Landslide,B17TTVBC2NE,SLAM 17 2 Boys,B17,1,2026-03-15,2026-03-15,B17NESVC2NE,B17NESVC2NE,8.0,8.0,0.0,False
B17NESVC3NE__B17PVJVB1NE,B17NESVC3NE,NE Storm 17 Wildfire,B17PVJVB1NE,PV Boys 17 1,B17,1,2026-01-17,2026-01-17,B17PVJVB1NE,B17PVJVB1NE,-23.0,-23.0,0.0,False
B17NESVC3NE__B17RRJVB3NE,B17NESVC3NE,NE Storm 17 Wildfire,B17RRJVB3NE,Boston United Boys 17 Select 1,B17,1,2025-11-22,2025-11-22,B17RRJVB3NE,B17RRJVB3NE,-9.0,-9.0,0.0,False
B17NESVC3NE__B17TTVBC2NE,B17NESVC3NE,NE Storm 17 Wildfire,B17TTVBC2NE,SLAM 17 2 Boys,B17,1,2026-01-17,2026-01-17,B17TTVBC2NE,B17TTVBC2NE,-17.0,-17.0,0.0,False
B17NEVBC1NE__B17PVJVB1NE,B17NEVBC1NE,NEVBC Boys 17.1,B17PVJVB1NE,PV Boys 17 1,B17,1,2026-01-31,2026-01-31,B17NEVBC1NE,B17NEVBC1NE,7.0,7.0,0.0,False
B17NEVBC1NE__B17SJJVB1NE,B17NEVBC1NE,NEVBC Boys 17.1,B17SJJVB1NE,SMASH Boys 17-1,B17,1,2026-02-01,2026-02-01,B17SJJVB1NE,B17SJJVB1NE,-27.0,-27.0,0.0,False
B17NEVBC1NE__B17TTVBC2NE,B17NEVBC1NE,NEVBC Boys 17.1,B17TTVBC2NE,SLAM 17 2 Boys,B17,1,2026-01-31,2026-01-31,B17NEVBC1NE,B17NEVBC1NE,14.0,14.0,0.0,False
B17NEVBC1NE__B18CAPIT1XL,B17NEVBC1NE,NEVBC Boys 17.1,B18CAPIT1XL,CSVC 18 HAYSTACK,MIXED,1,2025-12-20,2025-12-20,B17NEVBC1NE,B17NEVBC1NE,12.0,12.0,0.0,False
B17NEVBC1NE__B18LEGIO1XL,B17NEVBC1NE,NEVBC Boys 17.1,B18LEGIO1XL,TeamLVC Boys 18 Black,MIXED,1,2025-12-20,2025-12-20,B17NEVBC1NE,B17NEVBC1NE,5.0,5.0,0.0,False
B17NEVBC1NE__B18SJJVB2NE,B17NEVBC1NE,NEVBC Boys 17.1,B18SJJVB2NE,SMASH Boys 18's Force,MIXED,1,2025-12-20,2025-12-20,B18SJJVB2NE,B18SJJVB2NE,2.0,2.0,0.0,False
B17NEVBC2NE__B17NYCVA1GE,B17NEVBC2NE,NEVBC Boys 17.2,B17NYCVA1GE,NYC VBA 17 Downtown,B17,1,2026-01-31,2026-01-31,B17NYCVA1GE,B17NYCVA1GE,-4.0,-4.0,0.0,False
B17NEVBC2NE__B17PVJVB3NE,B17NEVBC2NE,NEVBC Boys 17.2,B17PVJVB3NE,PV Boys 17 3,B17,1,2026-01-31,2026-01-31,B17NEVBC2NE,B17NEVBC2NE,13.0,13.0,0.0,False
B17NEVBC2NE__B17TTVBC1NE,B17NEVBC2NE,NEVBC Boys 17.2,B17TTVBC1NE,SLAM 17 1 Boys,B17,1,2026-03-14,2026-03-14,B17TTVBC1NE,B17TTVBC1NE,-3.0,-3.0,0.0,False
B17NYCIV1GE__B17RAPTO1GE,B17NYCIV1GE,NYC Impact 17U National,B17RAPTO1GE,NYC Raptors 17 Black,B17,1,2026-02-07,2026-02-07,B17NYCIV1GE,B17NYCIV1GE,18.0,18.0,0.0,False
B17NYCIV1GE__B17SPTMC5GE,B17NYCIV1GE,NYC Impact 17U National,B17SPTMC5GE,Sportime 17 Lynbrook,B17,1,2026-02-07,2026-02-07,B17NYCIV1GE,B17NYCIV1GE,8.0,8.0,0.0,False
B17NYCVA1GE__B17PVJVB2NE,B17NYCVA1GE,NYC VBA 17 Downtown,B17PVJVB2NE,PV Boys 17 2,B17,1,2026-02-01,2026-02-01,B17NYCVA1GE,B17NYCVA1GE,11.0,11.0,0.0,False
B17NYCVA1GE__B17RAPTO1GE,B17NYCVA1GE,NYC VBA 17 Downtown,B17RAPTO1GE,NYC Raptors 17 Black,B17,1,2026-02-06,2026-02-06,B17NYCVA1GE,B17NYCVA1GE,2.0,2.0,0.0,False
B17NYCVA1GE__B17RRJVB1NE,B17NYCVA1GE,NYC VBA 17 Downtown,B17RRJVB1NE,Boston United Boys 17 National 1,B17,1,2026-02-06,2026-02-06,B17RRJVB1NE,B17RRJVB1NE,-9.0,-9.0,0.0,False
B17NYCVA1GE__B17RRJVB3NE,B17NYCVA1GE,NYC VBA 17 Downtown,B17RRJVB3NE,Boston United Boys 17 Select 1,B17,1,2026-01-31,2026-01-31,B17NYCVA1GE,B17NYCVA1GE,14.0,14.0,0.0,False
B17NYCVA1GE__B17SJVBC1NE,B17NYCVA1GE,NYC VBA 17 Downtown,B17SJVBC1NE,South County Juniors Boys 17 1,B17,1,2026-02-07,2026-02-07,B17SJVBC1NE,B17SJVBC1NE,-13.0,-13.0,0.0,False
B17PVJVB1NE__B17RRJVB1NE,B17PVJVB1NE,PV Boys 17 1,B17RRJVB1NE,Boston United Boys 17 National 1,B17,1,2025-12-21,2025-12-21,B17PVJVB1NE,B17PVJVB1NE,3.0,3.0,0.0,False
B17PVJVB1NE__B17SJJVB3NE,B17PVJVB1NE,PV Boys 17 1,B17SJJVB3NE,SMASH Boys 17's Shock,B17,1,2025-12-20,2025-12-20,B17SJJVB3NE,B17SJJVB3NE,-7.0,-7.0,0.0,False
